site_name,Date,AAR,ELA_from_AAR_m,Cumulative_Positive_Degree_Days,Cumulative_Snowfall_mwe,Mean_Annual_Air_Temp_Range,Mean_Annual_Precipitation_Max,PA_Ratio,O1Region,O2Region,Area,Zmin,Zmax,Zmed,Slope,Aspect,Hypsometric_Index,Hypsometric_Index_Category,Week,Year
RGI60-01.09639,2019-08-20,0.809637,724.8612,899.5210069006433,3.7850956430523697,35.73839862772187,3.573710909276809,7.767745422604035,1.0,4.0,377.247,38,1819,972,9.0,80,-1.107331054985734,Equidimensional,34,2019
RGI60-01.09639,2019-08-23,0.7038079,817.81696,919.5062845649472,3.7873547623637753,35.73839862772187,3.573710909276809,7.767745422604035,1.0,4.0,377.247,38,1819,972,9.0,80,-1.107331054985734,Equidimensional,34,2019
RGI60-01.09639,2019-08-23,0.7993184,739.2799,919.5062845649472,3.7873547623637753,35.73839862772187,3.573710909276809,7.767745422604035,1.0,4.0,377.247,38,1819,972,9.0,80,-1.107331054985734,Equidimensional,34,2019
RGI60-01.09639,2019-08-24,0.79333913,746.8697,928.5325622084556,3.787634241344543,35.73839862772187,3.573710909276809,7.767745422604035,1.0,4.0,377.247,38,1819,972,9.0,80,-1.107331054985734,Equidimensional,34,2019
RGI60-01.09639,2020-08-17,0.7391683,792.8033,611.3365240887234,3.09257998518554,35.73839862772187,3.573710909276809,7.767745422604035,1.0,4.0,377.247,38,1819,972,9.0,80,-1.107331054985734,Equidimensional,34,2020
RGI60-01.09639,2020-08-17,0.7064856,815.957,611.3365240887234,3.09257998518554,35.73839862772187,3.573710909276809,7.767745422604035,1.0,4.0,377.247,38,1819,972,9.0,80,-1.107331054985734,Equidimensional,34,2020
RGI60-01.09639,2020-08-17,0.79973143,738.695,611.3365240887234,3.09257998518554,35.73839862772187,3.573710909276809,7.767745422604035,1.0,4.0,377.247,38,1819,972,9.0,80,-1.107331054985734,Equidimensional,34,2020
RGI60-01.09639,2020-08-19,0.7464412,787.59607,626.17921374853,3.104092780371909,35.73839862772187,3.573710909276809,7.767745422604035,1.0,4.0,377.247,38,1819,972,9.0,80,-1.107331054985734,Equidimensional,34,2020
RGI60-01.09639,2020-08-19,0.70716774,815.51483,626.17921374853,3.104092780371909,35.73839862772187,3.573710909276809,7.767745422604035,1.0,4.0,377.247,38,1819,972,9.0,80,-1.107331054985734,Equidimensional,34,2020
RGI60-01.09639,2020-08-22,0.7037314,817.87726,656.571678518349,3.106205759573181,35.73839862772187,3.573710909276809,7.767745422604035,1.0,4.0,377.247,38,1819,972,9.0,80,-1.107331054985734,Equidimensional,34,2020
RGI60-01.09639,2020-08-22,0.65531355,860.3646,656.571678518349,3.106205759573181,35.73839862772187,3.573710909276809,7.767745422604035,1.0,4.0,377.247,38,1819,972,9.0,80,-1.107331054985734,Equidimensional,34,2020
RGI60-01.09639,2021-08-29,0.87166125,645.5826,645.1686420004899,3.2220190107988005,35.73839862772187,3.573710909276809,7.767745422604035,1.0,4.0,377.247,38,1819,972,9.0,80,-1.107331054985734,Equidimensional,34,2021
RGI60-01.09639,2021-08-29,0.8416067,681.9203,645.1686420004899,3.2220190107988005,35.73839862772187,3.573710909276809,7.767745422604035,1.0,4.0,377.247,38,1819,972,9.0,80,-1.107331054985734,Equidimensional,34,2021
RGI60-01.09639,2021-08-29,0.8129832,720.1538,645.1686420004899,3.2220190107988005,35.73839862772187,3.573710909276809,7.767745422604035,1.0,4.0,377.247,38,1819,972,9.0,80,-1.107331054985734,Equidimensional,34,2021
RGI60-01.10196,2019-08-24,0.5857393,1494.9414,749.233174687794,2.4103572308836507,35.68362315130602,2.1955531866763827,14.953274345216316,1.0,4.0,427.281,40,3647,1727,9.0,302,1.1802955865859983,Equidimensional,34,2019
RGI60-01.10196,2020-08-17,0.5845389,1498.4689,510.59984109636446,1.913493355008188,35.68362315130602,2.1955531866763827,14.953274345216316,1.0,4.0,427.281,40,3647,1727,9.0,302,1.1802955865859983,Equidimensional,34,2020
RGI60-01.10196,2020-08-17,0.6363488,1358.5652,510.59984109636446,1.913493355008188,35.68362315130602,2.1955531866763827,14.953274345216316,1.0,4.0,427.281,40,3647,1727,9.0,302,1.1802955865859983,Equidimensional,34,2020
RGI60-01.10196,2020-08-17,0.5534985,1580.3707,510.59984109636446,1.913493355008188,35.68362315130602,2.1955531866763827,14.953274345216316,1.0,4.0,427.281,40,3647,1727,9.0,302,1.1802955865859983,Equidimensional,34,2020
RGI60-01.10196,2020-08-22,0.5131146,1665.766,549.4691133700549,1.9295304119964105,35.68362315130602,2.1955531866763827,14.953274345216316,1.0,4.0,427.281,40,3647,1727,9.0,302,1.1802955865859983,Equidimensional,34,2020
RGI60-01.10196,2020-08-22,0.53165853,1629.2833,549.4691133700549,1.9295304119964105,35.68362315130602,2.1955531866763827,14.953274345216316,1.0,4.0,427.281,40,3647,1727,9.0,302,1.1802955865859983,Equidimensional,34,2020
RGI60-01.10196,2021-08-29,0.6401236,1345.8248,563.3040039752811,1.9300064700620048,35.68362315130602,2.1955531866763827,14.953274345216316,1.0,4.0,427.281,40,3647,1727,9.0,302,1.1802955865859983,Equidimensional,34,2021
RGI60-01.10196,2021-08-29,0.624837,1394.3602,563.3040039752811,1.9300064700620048,35.68362315130602,2.1955531866763827,14.953274345216316,1.0,4.0,427.281,40,3647,1727,9.0,302,1.1802955865859983,Equidimensional,34,2021
RGI60-01.10196,2021-08-29,0.6888744,960.6958,563.3040039752811,1.9300064700620048,35.68362315130602,2.1955531866763827,14.953274345216316,1.0,4.0,427.281,40,3647,1727,9.0,302,1.1802955865859983,Equidimensional,34,2021
RGI60-01.10555,2015-08-20,0.63357174,1645.7013,479.3570904159197,1.244984405760745,37.209283466709145,1.5387896326964172,14.51869813668776,1.0,4.0,307.521,475,3883,1985,12.0,350,1.301274657249451,Bottom heavy,34,2015
RGI60-01.10555,2020-08-17,0.5300062,1902.272,362.1762189455728,1.3478529403155268,37.209283466709145,1.5387896326964172,14.51869813668776,1.0,4.0,307.521,475,3883,1985,12.0,350,1.301274657249451,Bottom heavy,34,2020
RGI60-01.10555,2020-08-17,0.5245744,1916.2396,362.1762189455728,1.3478529403155268,37.209283466709145,1.5387896326964172,14.51869813668776,1.0,4.0,307.521,475,3883,1985,12.0,350,1.301274657249451,Bottom heavy,34,2020
RGI60-01.10555,2020-08-17,0.58459616,1742.8617,362.1762189455728,1.3478529403155268,37.209283466709145,1.5387896326964172,14.51869813668776,1.0,4.0,307.521,475,3883,1985,12.0,350,1.301274657249451,Bottom heavy,34,2020
RGI60-01.10555,2021-08-29,0.7275135,1347.1938,431.1968407064359,1.4055518980055886,37.209283466709145,1.5387896326964172,14.51869813668776,1.0,4.0,307.521,475,3883,1985,12.0,350,1.301274657249451,Bottom heavy,34,2021
RGI60-01.10555,2021-08-29,0.6866001,1503.6367,431.1968407064359,1.4055518980055886,37.209283466709145,1.5387896326964172,14.51869813668776,1.0,4.0,307.521,475,3883,1985,12.0,350,1.301274657249451,Bottom heavy,34,2021
RGI60-01.10555,2021-08-29,0.68194145,1521.3021,431.1968407064359,1.4055518980055886,37.209283466709145,1.5387896326964172,14.51869813668776,1.0,4.0,307.521,475,3883,1985,12.0,350,1.301274657249451,Bottom heavy,34,2021
RGI60-01.10778,2020-08-17,0.6393533,1394.46,438.2498302524848,1.8062643047687443,36.69078704196947,2.0771283150528426,20.60668963712596,1.0,4.0,373.04,541,2893,1462,8.0,21,1.5201199054718018,Very bottom heavy,34,2020
RGI60-01.10778,2020-08-17,0.61831295,1405.0,438.2498302524848,1.8062643047687443,36.69078704196947,2.0771283150528426,20.60668963712596,1.0,4.0,373.04,541,2893,1462,8.0,21,1.5201199054718018,Very bottom heavy,34,2020
RGI60-01.10778,2020-08-22,0.56101495,1431.26,468.6674614968962,1.8172754635128447,36.69078704196947,2.0771283150528426,20.60668963712596,1.0,4.0,373.04,541,2893,1462,8.0,21,1.5201199054718018,Very bottom heavy,34,2020
RGI60-01.10778,2020-08-22,0.5783329,1426.33,468.6674614968962,1.8172754635128447,36.69078704196947,2.0771283150528426,20.60668963712596,1.0,4.0,373.04,541,2893,1462,8.0,21,1.5201199054718018,Very bottom heavy,34,2020
RGI60-01.10778,2021-08-29,0.78491974,1208.55,492.2392613030276,1.807553641299493,36.69078704196947,2.0771283150528426,20.60668963712596,1.0,4.0,373.04,541,2893,1462,8.0,21,1.5201199054718018,Very bottom heavy,34,2021
RGI60-01.10778,2021-08-29,0.78847575,1194.49,492.2392613030276,1.807553641299493,36.69078704196947,2.0771283150528426,20.60668963712596,1.0,4.0,373.04,541,2893,1462,8.0,21,1.5201199054718018,Very bottom heavy,34,2021
RGI60-01.10778,2021-08-29,0.8326222,1048.16,492.2392613030276,1.807553641299493,36.69078704196947,2.0771283150528426,20.60668963712596,1.0,4.0,373.04,541,2893,1462,8.0,21,1.5201199054718018,Very bottom heavy,34,2021
RGI60-01.10857,2020-08-17,0.12756194,1773.21,309.863581299356,1.6329062681603972,37.74134376313952,1.8588349042166392,6.142122763677206,1.0,4.0,0.416,1507,1907,1665,19.0,9,1.1944608688354492,Equidimensional,34,2020
RGI60-01.10857,2020-08-22,0.117364116,1775.96,335.20962440088374,1.6400289930789462,37.74134376313952,1.8588349042166392,6.142122763677206,1.0,4.0,0.416,1507,1907,1665,19.0,9,1.1944608688354492,Equidimensional,34,2020
RGI60-01.10857,2020-08-22,0.21620971,1750.6,335.20962440088374,1.6400289930789462,37.74134376313952,1.8588349042166392,6.142122763677206,1.0,4.0,0.416,1507,1907,1665,19.0,9,1.1944608688354492,Equidimensional,34,2020
RGI60-01.10857,2021-08-24,1.0,1542.64697265625,333.4060964751583,1.515557455709768,37.74134376313952,1.8588349042166392,6.142122763677206,1.0,4.0,0.416,1507,1907,1665,19.0,9,1.1944608688354492,Equidimensional,34,2021
RGI60-01.10857,2021-08-24,1.0,1542.64697265625,333.4060964751583,1.515557455709768,37.74134376313952,1.8588349042166392,6.142122763677206,1.0,4.0,0.416,1507,1907,1665,19.0,9,1.1944608688354492,Equidimensional,34,2021
RGI60-01.10857,2021-08-29,0.92755127,1587.0310518082129,339.39696192154975,1.5750285017769166,37.74134376313952,1.8588349042166392,6.142122763677206,1.0,4.0,0.416,1507,1907,1665,19.0,9,1.1944608688354492,Equidimensional,34,2021
RGI60-01.10857,2021-08-29,0.9130096,1590.7470715484376,339.39696192154975,1.5750285017769166,37.74134376313952,1.8588349042166392,6.142122763677206,1.0,4.0,0.416,1507,1907,1665,19.0,9,1.1944608688354492,Equidimensional,34,2021
RGI60-01.17761,2019-08-21,0.5365054,1152.71,911.5992633873204,2.3477621373362934,34.277423832544315,2.19710981867428,8.742864720255174,1.0,4.0,307.536,67,1915,1180,5.0,300,-1.5225063415016618,Very top heavy,34,2019
RGI60-01.17761,2019-08-21,0.6292631,1081.48,911.5992633873204,2.3477621373362934,34.277423832544315,2.19710981867428,8.742864720255174,1.0,4.0,307.536,67,1915,1180,5.0,300,-1.5225063415016618,Very top heavy,34,2019
RGI60-01.17761,2019-08-23,0.5260684,1161.78,926.8006181654472,2.3483315187551663,34.277423832544315,2.19710981867428,8.742864720255174,1.0,4.0,307.536,67,1915,1180,5.0,300,-1.5225063415016618,Very top heavy,34,2019
RGI60-01.17761,2019-08-23,0.58260065,1124.34,926.8006181654472,2.3483315187551663,34.277423832544315,2.19710981867428,8.742864720255174,1.0,4.0,307.536,67,1915,1180,5.0,300,-1.5225063415016618,Very top heavy,34,2019
RGI60-01.17761,2020-08-17,0.38744298,1260.1,656.83522586442,1.9798589925890573,34.277423832544315,2.19710981867428,8.742864720255174,1.0,4.0,307.536,67,1915,1180,5.0,300,-1.5225063415016618,Very top heavy,34,2020
RGI60-01.17761,2020-08-17,0.43622237,1228.24,656.83522586442,1.9798589925890573,34.277423832544315,2.19710981867428,8.742864720255174,1.0,4.0,307.536,67,1915,1180,5.0,300,-1.5225063415016618,Very top heavy,34,2020
RGI60-01.17761,2020-08-20,0.46980268,1207.71,682.2535513205821,1.9978906550525184,34.277423832544315,2.19710981867428,8.742864720255174,1.0,4.0,307.536,67,1915,1180,5.0,300,-1.5225063415016618,Very top heavy,34,2020
RGI60-01.17761,2020-08-20,0.44141224,1225.3,682.2535513205821,1.9978906550525184,34.277423832544315,2.19710981867428,8.742864720255174,1.0,4.0,307.536,67,1915,1180,5.0,300,-1.5225063415016618,Very top heavy,34,2020
RGI60-01.17761,2020-08-22,0.4160627,1239.74,705.5244104398387,1.998133497585134,34.277423832544315,2.19710981867428,8.742864720255174,1.0,4.0,307.536,67,1915,1180,5.0,300,-1.5225063415016618,Very top heavy,34,2020
RGI60-01.17761,2020-08-22,0.3660657,1273.42,705.5244104398387,1.998133497585134,34.277423832544315,2.19710981867428,8.742864720255174,1.0,4.0,307.536,67,1915,1180,5.0,300,-1.5225063415016618,Very top heavy,34,2020
RGI60-01.17774,2019-08-21,0.62630963,1135.46,935.155384262871,2.074942597287152,34.83221998512761,1.9306873523120207,7.156367967606246,1.0,4.0,171.454,133,1820,1194,7.0,3,-1.8916811413307897,Very top heavy,34,2019
RGI60-01.17774,2019-08-21,0.5779542,1159.65,935.155384262871,2.074942597287152,34.83221998512761,1.9306873523120207,7.156367967606246,1.0,4.0,171.454,133,1820,1194,7.0,3,-1.8916811413307897,Very top heavy,34,2019
RGI60-01.17774,2019-08-23,0.6112203,1145.6,950.2945321890072,2.0751836554253886,34.83221998512761,1.9306873523120207,7.156367967606246,1.0,4.0,171.454,133,1820,1194,7.0,3,-1.8916811413307897,Very top heavy,34,2019
RGI60-01.17774,2019-08-23,0.541439,1180.75,950.2945321890072,2.0751836554253886,34.83221998512761,1.9306873523120207,7.156367967606246,1.0,4.0,171.454,133,1820,1194,7.0,3,-1.8916811413307897,Very top heavy,34,2019
RGI60-01.17774,2020-08-17,0.519956,1190.56,646.1882111366447,1.783749556686042,34.83221998512761,1.9306873523120207,7.156367967606246,1.0,4.0,171.454,133,1820,1194,7.0,3,-1.8916811413307897,Very top heavy,34,2020
RGI60-01.17774,2020-08-17,0.5570964,1171.67,646.1882111366447,1.783749556686042,34.83221998512761,1.9306873523120207,7.156367967606246,1.0,4.0,171.454,133,1820,1194,7.0,3,-1.8916811413307897,Very top heavy,34,2020
RGI60-01.17774,2020-08-17,0.6264406,1135.3,646.1882111366447,1.783749556686042,34.83221998512761,1.9306873523120207,7.156367967606246,1.0,4.0,171.454,133,1820,1194,7.0,3,-1.8916811413307897,Very top heavy,34,2020
RGI60-01.17774,2020-08-20,0.5192087,1190.91,670.9073566826905,1.7986396402706717,34.83221998512761,1.9306873523120207,7.156367967606246,1.0,4.0,171.454,133,1820,1194,7.0,3,-1.8916811413307897,Very top heavy,34,2020
RGI60-01.17774,2020-08-20,0.53811914,1182.71,670.9073566826905,1.7986396402706717,34.83221998512761,1.9306873523120207,7.156367967606246,1.0,4.0,171.454,133,1820,1194,7.0,3,-1.8916811413307897,Very top heavy,34,2020
RGI60-01.17803,2019-08-21,0.6262926,992.48,797.457935836645,2.875533760358826,31.840837177855263,2.6772843298847486,9.269192113983628,1.0,4.0,198.091,3,1749,1152,7.0,84,-1.8391448114136228,Very top heavy,34,2019
RGI60-01.17803,2019-08-21,0.5754616,1077.15,797.457935836645,2.875533760358826,31.840837177855263,2.6772843298847486,9.269192113983628,1.0,4.0,198.091,3,1749,1152,7.0,84,-1.8391448114136228,Very top heavy,34,2019
RGI60-01.17803,2020-08-17,0.5217838,1127.21,556.6090864052825,2.3302694317702297,31.840837177855263,2.6772843298847486,9.269192113983628,1.0,4.0,198.091,3,1749,1152,7.0,84,-1.8391448114136228,Very top heavy,34,2020
RGI60-01.17803,2020-08-17,0.48602116,1156.06,556.6090864052825,2.3302694317702297,31.840837177855263,2.6772843298847486,9.269192113983628,1.0,4.0,198.091,3,1749,1152,7.0,84,-1.8391448114136228,Very top heavy,34,2020
RGI60-01.17803,2020-08-17,0.6333177,969.88,556.6090864052825,2.3302694317702297,31.840837177855263,2.6772843298847486,9.269192113983628,1.0,4.0,198.091,3,1749,1152,7.0,84,-1.8391448114136228,Very top heavy,34,2020
RGI60-01.17803,2020-08-20,0.58980554,1057.75,578.7116239339942,2.3392234337166973,31.840837177855263,2.6772843298847486,9.269192113983628,1.0,4.0,198.091,3,1749,1152,7.0,84,-1.8391448114136228,Very top heavy,34,2020
RGI60-01.17803,2020-08-20,0.58489984,1064.46,578.7116239339942,2.3392234337166973,31.840837177855263,2.6772843298847486,9.269192113983628,1.0,4.0,198.091,3,1749,1152,7.0,84,-1.8391448114136228,Very top heavy,34,2020
RGI60-01.17803,2020-08-22,0.6816514,825.35,598.8380131279589,2.3392411639135777,31.840837177855263,2.6772843298847486,9.269192113983628,1.0,4.0,198.091,3,1749,1152,7.0,84,-1.8391448114136228,Very top heavy,34,2020
RGI60-01.17803,2020-08-22,0.60973155,1028.06,598.8380131279589,2.3392411639135777,31.840837177855263,2.6772843298847486,9.269192113983628,1.0,4.0,198.091,3,1749,1152,7.0,84,-1.8391448114136228,Very top heavy,34,2020
RGI60-01.17807,2015-08-20,0.9597949,511.81,472.0575967962103,2.795400325198232,31.578592250824684,2.8405244287329534,7.417788555201022,1.0,4.0,141.533,0,1874,1289,7.0,103,-3.123978568334266,Very top heavy,34,2015
RGI60-01.17807,2019-08-21,0.919436,858.38,666.862570360617,3.060217135205332,31.578592250824684,2.8405244287329534,7.417788555201022,1.0,4.0,141.533,0,1874,1289,7.0,103,-3.123978568334266,Very top heavy,34,2019
RGI60-01.17807,2019-08-21,0.8958961,913.88,666.862570360617,3.060217135205332,31.578592250824684,2.8405244287329534,7.417788555201022,1.0,4.0,141.533,0,1874,1289,7.0,103,-3.123978568334266,Very top heavy,34,2019
RGI60-01.17807,2019-08-23,0.7066354,1171.45,676.0394702195244,3.060520129215927,31.578592250824684,2.8405244287329534,7.417788555201022,1.0,4.0,141.533,0,1874,1289,7.0,103,-3.123978568334266,Very top heavy,34,2019
RGI60-01.17807,2019-08-23,0.8038151,1044.49,676.0394702195244,3.060520129215927,31.578592250824684,2.8405244287329534,7.417788555201022,1.0,4.0,141.533,0,1874,1289,7.0,103,-3.123978568334266,Very top heavy,34,2019
RGI60-01.17807,2020-08-17,0.92754185,852.5992,419.48041697869854,2.462888045091401,31.578592250824684,2.8405244287329534,7.417788555201022,1.0,4.0,141.533,0,1874,1289,7.0,103,-3.123978568334266,Very top heavy,34,2020
RGI60-01.17807,2020-08-17,0.81678516,1028.93,419.48041697869854,2.462888045091401,31.578592250824684,2.8405244287329534,7.417788555201022,1.0,4.0,141.533,0,1874,1289,7.0,103,-3.123978568334266,Very top heavy,34,2020
RGI60-01.17807,2020-08-17,0.77790135,1081.86,419.48041697869854,2.462888045091401,31.578592250824684,2.8405244287329534,7.417788555201022,1.0,4.0,141.533,0,1874,1289,7.0,103,-3.123978568334266,Very top heavy,34,2020
RGI60-01.17807,2020-08-20,0.8807173,941.55,437.2515501444069,2.471846166080092,31.578592250824684,2.8405244287329534,7.417788555201022,1.0,4.0,141.533,0,1874,1289,7.0,103,-3.123978568334266,Very top heavy,34,2020
RGI60-01.17807,2020-08-20,0.87786293,946.33,437.2515501444069,2.471846166080092,31.578592250824684,2.8405244287329534,7.417788555201022,1.0,4.0,141.533,0,1874,1289,7.0,103,-3.123978568334266,Very top heavy,34,2020
RGI60-01.17807,2020-08-22,0.92752165,839.12,454.35046715447646,2.471905580404093,31.578592250824684,2.8405244287329534,7.417788555201022,1.0,4.0,141.533,0,1874,1289,7.0,103,-3.123978568334266,Very top heavy,34,2020
RGI60-01.17807,2020-08-22,0.95287216,593.6,454.35046715447646,2.471905580404093,31.578592250824684,2.8405244287329534,7.417788555201022,1.0,4.0,141.533,0,1874,1289,7.0,103,-3.123978568334266,Very top heavy,34,2020
RGI60-01.23597,2015-08-20,0.62002665,1754.81,340.6885478888444,1.3955865240722092,36.53341232648445,1.7242338544357445,6.351115989502695,1.0,4.0,5.327,1476,2690,1846,16.0,348,2.580719470977783,Very bottom heavy,34,2015
RGI60-01.23597,2018-08-25,0.045984507,2457.99,255.73030622759435,1.85918735411671,36.53341232648445,1.7242338544357445,6.351115989502695,1.0,4.0,5.327,1476,2690,1846,16.0,348,2.580719470977783,Very bottom heavy,34,2018
RGI60-01.23597,2020-08-17,0.2932208,1973.54,239.1387591684324,1.4885297271742255,36.53341232648445,1.7242338544357445,6.351115989502695,1.0,4.0,5.327,1476,2690,1846,16.0,348,2.580719470977783,Very bottom heavy,34,2020
RGI60-01.23597,2020-08-17,0.15363456,2209.43,239.1387591684324,1.4885297271742255,36.53341232648445,1.7242338544357445,6.351115989502695,1.0,4.0,5.327,1476,2690,1846,16.0,348,2.580719470977783,Very bottom heavy,34,2020
RGI60-01.23597,2020-08-22,0.23147927,2067.68,257.93990232726924,1.4999147400988178,36.53341232648445,1.7242338544357445,6.351115989502695,1.0,4.0,5.327,1476,2690,1846,16.0,348,2.580719470977783,Very bottom heavy,34,2020
RGI60-01.23597,2020-08-22,0.18459426,2145.95,257.93990232726924,1.4999147400988178,36.53341232648445,1.7242338544357445,6.351115989502695,1.0,4.0,5.327,1476,2690,1846,16.0,348,2.580719470977783,Very bottom heavy,34,2020
RGI60-01.23597,2021-08-29,0.9153706,1600.05,299.86796964155945,1.546702193438278,36.53341232648445,1.7242338544357445,6.351115989502695,1.0,4.0,5.327,1476,2690,1846,16.0,348,2.580719470977783,Very bottom heavy,34,2021
RGI60-01.23597,2021-08-29,0.9135463,1601.79,299.86796964155945,1.546702193438278,36.53341232648445,1.7242338544357445,6.351115989502695,1.0,4.0,5.327,1476,2690,1846,16.0,348,2.580719470977783,Very bottom heavy,34,2021
RGI60-01.23597,2021-08-29,0.8056847,1672.04,299.86796964155945,1.546702193438278,36.53341232648445,1.7242338544357445,6.351115989502695,1.0,4.0,5.327,1476,2690,1846,16.0,348,2.580719470977783,Very bottom heavy,34,2021
RGI60-01.23635,2013-08-23,0.5674895,781.78,895.1274824420358,2.548199865396024,34.75812237937364,3.2960281578960413,19.43894113071776,1.0,4.0,129.755,0,2822,800,16.0,142,2.5045604705810547,Very bottom heavy,34,2013
RGI60-01.23635,2014-08-19,0.4817399,938.13,741.5460515863695,3.1182877555157167,34.75812237937364,3.2960281578960413,19.43894113071776,1.0,4.0,129.755,0,2822,800,16.0,142,2.5045604705810547,Very bottom heavy,34,2014
RGI60-01.23635,2015-08-20,0.43229297,1035.01,874.8015168772712,2.893064194679326,34.75812237937364,3.2960281578960413,19.43894113071776,1.0,4.0,129.755,0,2822,800,16.0,142,2.5045604705810547,Very bottom heavy,34,2015
RGI60-01.23635,2019-08-24,0.43263048,1034.24,1050.1976654519349,3.337569866979703,34.75812237937364,3.2960281578960413,19.43894113071776,1.0,4.0,129.755,0,2822,800,16.0,142,2.5045604705810547,Very bottom heavy,34,2019
RGI60-01.23635,2020-08-17,0.39886597,1110.12,763.3493225434908,2.815116910579792,34.75812237937364,3.2960281578960413,19.43894113071776,1.0,4.0,129.755,0,2822,800,16.0,142,2.5045604705810547,Very bottom heavy,34,2020
RGI60-01.23635,2020-08-17,0.34428078,1242.63,763.3493225434908,2.815116910579792,34.75812237937364,3.2960281578960413,19.43894113071776,1.0,4.0,129.755,0,2822,800,16.0,142,2.5045604705810547,Very bottom heavy,34,2020
RGI60-01.23635,2020-08-17,0.47294748,955.28,763.3493225434908,2.815116910579792,34.75812237937364,3.2960281578960413,19.43894113071776,1.0,4.0,129.755,0,2822,800,16.0,142,2.5045604705810547,Very bottom heavy,34,2020
RGI60-01.23635,2020-08-22,0.37179568,1175.49,817.8802380183868,2.857748624279422,34.75812237937364,3.2960281578960413,19.43894113071776,1.0,4.0,129.755,0,2822,800,16.0,142,2.5045604705810547,Very bottom heavy,34,2020
RGI60-01.23635,2020-08-22,0.33724594,1259.52,817.8802380183868,2.857748624279422,34.75812237937364,3.2960281578960413,19.43894113071776,1.0,4.0,129.755,0,2822,800,16.0,142,2.5045604705810547,Very bottom heavy,34,2020
RGI60-01.23635,2021-08-29,0.3725645,1173.73,823.8191811735487,2.811719532290668,34.75812237937364,3.2960281578960413,19.43894113071776,1.0,4.0,129.755,0,2822,800,16.0,142,2.5045604705810547,Very bottom heavy,34,2021
RGI60-01.23635,2021-08-29,0.49721068,927.4556729323584,823.8191811735487,2.811719532290668,34.75812237937364,3.2960281578960413,19.43894113071776,1.0,4.0,129.755,0,2822,800,16.0,142,2.5045604705810547,Very bottom heavy,34,2021
RGI60-01.23635,2021-08-29,0.41119987,1080.78,823.8191811735487,2.811719532290668,34.75812237937364,3.2960281578960413,19.43894113071776,1.0,4.0,129.755,0,2822,800,16.0,142,2.5045604705810547,Very bottom heavy,34,2021
RGI60-01.26743,2013-08-23,0.72022116,436.18,952.8670425965764,2.903139107513926,36.91084437182551,3.845066076904351,10.89457409425072,1.0,4.0,46.246,97,1195,603,8.0,138,1.2512719631195068,Bottom heavy,34,2013
RGI60-01.26743,2013-08-23,0.72022116,436.18,952.8670425965764,2.903139107513926,36.91084437182551,3.845066076904351,10.89457409425072,1.0,4.0,46.246,97,1195,603,8.0,138,1.2512719631195068,Bottom heavy,34,2013
RGI60-01.26743,2015-08-20,0.40494055,720.87,936.500290268704,3.757428273805533,36.91084437182551,3.845066076904351,10.89457409425072,1.0,4.0,46.246,97,1195,603,8.0,138,1.2512719631195068,Bottom heavy,34,2015
RGI60-01.26743,2019-08-20,0.25223568,873.83,1118.6013215707492,4.042012711994627,36.91084437182551,3.845066076904351,10.89457409425072,1.0,4.0,46.246,97,1195,603,8.0,138,1.2512719631195068,Bottom heavy,34,2019
RGI60-01.26743,2019-08-20,0.38538632,738.06,1118.6013215707492,4.042012711994627,36.91084437182551,3.845066076904351,10.89457409425072,1.0,4.0,46.246,97,1195,603,8.0,138,1.2512719631195068,Bottom heavy,34,2019
RGI60-01.26743,2019-08-23,0.23417774,891.16,1148.0167681855664,4.044169575427486,36.91084437182551,3.845066076904351,10.89457409425072,1.0,4.0,46.246,97,1195,603,8.0,138,1.2512719631195068,Bottom heavy,34,2019
RGI60-01.26743,2019-08-23,0.3196005,799.67,1148.0167681855664,4.044169575427486,36.91084437182551,3.845066076904351,10.89457409425072,1.0,4.0,46.246,97,1195,603,8.0,138,1.2512719631195068,Bottom heavy,34,2019
RGI60-01.26743,2019-08-24,0.3089451,813.92,1159.6720572383986,4.044631664748962,36.91084437182551,3.845066076904351,10.89457409425072,1.0,4.0,46.246,97,1195,603,8.0,138,1.2512719631195068,Bottom heavy,34,2019
RGI60-01.26743,2020-08-17,0.2488959,877.13,861.6811563689114,3.316550017499649,36.91084437182551,3.845066076904351,10.89457409425072,1.0,4.0,46.246,97,1195,603,8.0,138,1.2512719631195068,Bottom heavy,34,2020
RGI60-01.26743,2020-08-17,0.31646422,803.79,861.6811563689114,3.316550017499649,36.91084437182551,3.845066076904351,10.89457409425072,1.0,4.0,46.246,97,1195,603,8.0,138,1.2512719631195068,Bottom heavy,34,2020
RGI60-01.26743,2020-08-17,0.21988416,904.63,861.6811563689114,3.316550017499649,36.91084437182551,3.845066076904351,10.89457409425072,1.0,4.0,46.246,97,1195,603,8.0,138,1.2512719631195068,Bottom heavy,34,2020
RGI60-01.26743,2020-08-19,0.25641784,869.23,881.3780121267149,3.3282179468669795,36.91084437182551,3.845066076904351,10.89457409425072,1.0,4.0,46.246,97,1195,603,8.0,138,1.2512719631195068,Bottom heavy,34,2020
RGI60-01.26743,2020-08-19,0.22230165,902.39,881.3780121267149,3.3282179468669795,36.91084437182551,3.845066076904351,10.89457409425072,1.0,4.0,46.246,97,1195,603,8.0,138,1.2512719631195068,Bottom heavy,34,2020
