snowline_elevs_median_m,AAR,Cumulative_Positive_Degree_Days,Area,Zmin,Zmax,Zmed,Slope,Aspect
1397.0,0.63856506,3.681775949034044,17.567,1162,2438,1858,14.0,172
1379.5,0.9500182,159.775897617637,17.567,1162,2438,1858,14.0,172
2177.0,0.98931813,159.775897617637,17.567,1162,2438,1858,14.0,172
1386.0,0.9035302,159.775897617637,17.567,1162,2438,1858,14.0,172
1390.5,0.88361627,159.775897617637,17.567,1162,2438,1858,14.0,172
,0.711004,435.70083822515255,17.567,1162,2438,1858,14.0,172
1797.0,0.4729644,435.70083822515255,17.567,1162,2438,1858,14.0,172
2047.0,0.2950572,559.7205808063011,17.567,1162,2438,1858,14.0,172
2194.0,0.48601288,559.7205808063011,17.567,1162,2438,1858,14.0,172
1436.0,0.7492909,559.7205808063011,17.567,1162,2438,1858,14.0,172
1781.0,0.80884224,128.37816738206968,17.567,1162,2438,1858,14.0,172
1267.5,0.98475677,128.37816738206968,17.567,1162,2438,1858,14.0,172
2193.0,0.99128604,128.37816738206968,17.567,1162,2438,1858,14.0,172
1252.0,0.9592706,751.224303014047,17.567,1162,2438,1858,14.0,172
1252.0,0.99623895,751.224303014047,17.567,1162,2438,1858,14.0,172
1252.0,0.9923913,489.5032792575336,17.567,1162,2438,1858,14.0,172
2377.0,0.9111987,489.5032792575336,17.567,1162,2438,1858,14.0,172
1815.0,0.10125649,389.3758698348912,17.567,1162,2438,1858,14.0,172
1727.0,0.75420356,374.9384411183848,17.567,1162,2438,1858,14.0,172
1747.0,0.54141486,374.9384411183848,17.567,1162,2438,1858,14.0,172
1252.0,1.0,0.0,17.567,1162,2438,1858,14.0,172
1252.0,1.0,4.086185238287792,17.567,1162,2438,1858,14.0,172
1264.0,0.83373785,185.02914093236788,17.567,1162,2438,1858,14.0,172
1271.0,0.8236296,185.02914093236788,17.567,1162,2438,1858,14.0,172
1613.0,0.7570693,185.02914093236788,17.567,1162,2438,1858,14.0,172
1653.0,0.8750099,232.12007409332617,17.567,1162,2438,1858,14.0,172
1576.0,0.6049738,232.12799110855707,17.567,1162,2438,1858,14.0,172
2355.0,0.78713727,169.10093691639813,17.567,1162,2438,1858,14.0,172
1669.0,0.66588247,258.01722304278,17.567,1162,2438,1858,14.0,172
1665.0,0.77928776,258.01722304278,17.567,1162,2438,1858,14.0,172
1476.0,0.7179907,98.51568473049154,17.567,1162,2438,1858,14.0,172
2055.0,0.4685127,98.51568473049154,17.567,1162,2438,1858,14.0,172
1710.0,0.7260875,98.51568473049154,17.567,1162,2438,1858,14.0,172
1864.0,0.94408196,151.7677446577994,17.567,1162,2438,1858,14.0,172
2003.0,0.70723575,151.7677446577994,17.567,1162,2438,1858,14.0,172
1987.5,0.8387239,151.7677446577994,17.567,1162,2438,1858,14.0,172
1439.0,0.7663433,73.09059455303165,17.567,1162,2438,1858,14.0,172
1595.0,0.9620264,73.09059455303165,17.567,1162,2438,1858,14.0,172
1252.0,1.0,0.0,17.567,1162,2438,1858,14.0,172
1252.0,0.9982769,0.0,17.567,1162,2438,1858,14.0,172
1252.0,0.98829985,0.0,17.567,1162,2438,1858,14.0,172
1853.0,0.2643975,436.7033855942215,17.567,1162,2438,1858,14.0,172
1895.0,0.22984745,436.7033855942215,17.567,1162,2438,1858,14.0,172
1859.0,0.55345803,436.7033855942215,17.567,1162,2438,1858,14.0,172
1522.0,0.824185,78.78103234873834,17.567,1162,2438,1858,14.0,172
1252.0,0.9989901,0.0,17.567,1162,2438,1858,14.0,172
2236.0,0.9194624,0.0,17.567,1162,2438,1858,14.0,172
1254.0,1.0,0.0,17.567,1162,2438,1858,14.0,172
2377.0,0.7656635,39.82298325406124,17.567,1162,2438,1858,14.0,172
1348.0,0.7836962,39.82298325406124,17.567,1162,2438,1858,14.0,172
1252.0,0.99776155,516.2634364526623,17.567,1162,2438,1858,14.0,172
1252.0,0.9908433,516.2634364526623,17.567,1162,2438,1858,14.0,172
,0.99972445,181.2098956954924,17.567,1162,2438,1858,14.0,172
1548.0,0.8856745,124.98192811706345,17.567,1162,2438,1858,14.0,172
1548.0,0.8895023,124.98192811706345,17.567,1162,2438,1858,14.0,172
1599.0,0.71749014,124.98192811706345,17.567,1162,2438,1858,14.0,172
1892.0,0.7229231,87.3712733248591,17.567,1162,2438,1858,14.0,172
1562.0,0.84423065,210.1761194738295,17.567,1162,2438,1858,14.0,172
1308.0,0.97080106,427.773614737953,17.567,1162,2438,1858,14.0,172
1768.0,0.22224332,313.2399060895167,17.567,1162,2438,1858,14.0,172
1691.0,0.6291315,313.2399060895167,17.567,1162,2438,1858,14.0,172
1806.0,0.28883955,313.2399060895167,17.567,1162,2438,1858,14.0,172
1496.0,0.6532853,32.56308814749223,17.567,1162,2438,1858,14.0,172
,1.0,572.5316755864937,17.567,1162,2438,1858,14.0,172
1252.0,0.99850386,0.0,17.567,1162,2438,1858,14.0,172
1252.0,0.9895341,0.0,17.567,1162,2438,1858,14.0,172
1252.0,0.9895341,0.0,17.567,1162,2438,1858,14.0,172
1252.0,0.94895834,489.5032792575336,17.567,1162,2438,1858,14.0,172
1549.0,0.7820658,114.71137453311754,17.567,1162,2438,1858,14.0,172
1549.0,0.7725907,114.71137453311754,17.567,1162,2438,1858,14.0,172
1252.0,0.99913055,15.33390112270504,17.567,1162,2438,1858,14.0,172
2138.0,0.9737839,177.5804452842827,17.567,1162,2438,1858,14.0,172
1252.0,0.99994195,13.751714564590872,17.567,1162,2438,1858,14.0,172
1588.0,0.74691015,165.7462538643747,17.567,1162,2438,1858,14.0,172
1598.0,0.680131,165.7462538643747,17.567,1162,2438,1858,14.0,172
1833.0,0.48621264,471.6751557199821,17.567,1162,2438,1858,14.0,172
1623.0,0.82276607,471.6751557199821,17.567,1162,2438,1858,14.0,172
2337.5,0.9603848,579.1279968240575,17.567,1162,2438,1858,14.0,172
2377.0,0.8301767,579.1279968240575,17.567,1162,2438,1858,14.0,172
1302.0,0.91427875,580.9605661754609,17.567,1162,2438,1858,14.0,172
1330.0,0.9263379,572.9852570878907,17.567,1162,2438,1858,14.0,172
1605.0,0.83438283,677.2542255580928,17.567,1162,2438,1858,14.0,172
1252.0,1.0,127.19647086271722,17.567,1162,2438,1858,14.0,172
1252.0,1.0,127.19647086271722,17.567,1162,2438,1858,14.0,172
1826.0,0.9440393,574.2893344537292,17.567,1162,2438,1858,14.0,172
1556.0,0.8687324,459.9099150659544,17.567,1162,2438,1858,14.0,172
1562.0,0.6453729,459.9099150659544,17.567,1162,2438,1858,14.0,172
1383.0,0.8584058,573.0200183977194,17.567,1162,2438,1858,14.0,172
1337.0,0.9502744,573.0200183977194,17.567,1162,2438,1858,14.0,172
2299.0,0.99887365,588.3881414193972,17.567,1162,2438,1858,14.0,172
1855.0,0.84534013,588.3881414193972,17.567,1162,2438,1858,14.0,172
1858.0,0.49574995,455.5360106791397,17.567,1162,2438,1858,14.0,172
1848.0,0.522542,455.5360106791397,17.567,1162,2438,1858,14.0,172
1252.0,1.0,677.2542255580928,17.567,1162,2438,1858,14.0,172
1252.0,0.9971863,751.224303014047,17.567,1162,2438,1858,14.0,172
1275.5,0.7820352,751.224303014047,17.567,1162,2438,1858,14.0,172
1252.0,0.9727834,751.224303014047,17.567,1162,2438,1858,14.0,172
1363.0,0.96180916,72.37834440220769,17.567,1162,2438,1858,14.0,172
1403.0,0.9199592,72.37834440220769,17.567,1162,2438,1858,14.0,172
1709.0,0.6245898,409.2499971954833,17.567,1162,2438,1858,14.0,172
,0.99688286,0.3985103534587468,17.567,1162,2438,1858,14.0,172
2377.0,0.7886718,0.3985103534587468,17.567,1162,2438,1858,14.0,172
,1.0,0.3985103534587468,17.567,1162,2438,1858,14.0,172
1838.0,0.36311603,683.2315755787776,17.567,1162,2438,1858,14.0,172
1828.0,0.3315685,683.2315755787776,17.567,1162,2438,1858,14.0,172
1908.0,0.23565729,683.2315755787776,17.567,1162,2438,1858,14.0,172
1252.0,0.98175603,90.04898629201323,17.567,1162,2438,1858,14.0,172
1373.0,0.9343084,90.04898629201323,17.567,1162,2438,1858,14.0,172
1252.0,0.98175603,90.04898629201323,17.567,1162,2438,1858,14.0,172
1252.0,1.0,90.04898629201323,17.567,1162,2438,1858,14.0,172
1618.0,0.8346944,112.03716996219664,17.567,1162,2438,1858,14.0,172
2377.0,0.9364727,474.611713146629,17.567,1162,2438,1858,14.0,172
1252.0,0.99924135,598.3173272186867,17.567,1162,2438,1858,14.0,172
1252.0,0.90818375,48.73180235630535,17.567,1162,2438,1858,14.0,172
1252.0,0.8356703,48.73180235630535,17.567,1162,2438,1858,14.0,172
1490.0,0.7876531,48.73180235630535,17.567,1162,2438,1858,14.0,172
1338.0,0.8052089,48.73180235630535,17.567,1162,2438,1858,14.0,172
1761.5,0.6076566,385.3187139206287,17.567,1162,2438,1858,14.0,172
1256.0,0.99426407,7.025737157545779,17.567,1162,2438,1858,14.0,172
1261.5,0.9779194,4.213857734996163,17.567,1162,2438,1858,14.0,172
1262.0,0.92415166,4.213857734996163,17.567,1162,2438,1858,14.0,172
1425.0,0.7410113,4.213857734996163,17.567,1162,2438,1858,14.0,172
1261.5,0.9779194,4.213857734996163,17.567,1162,2438,1858,14.0,172
1252.0,0.98887163,4.213857734996163,17.567,1162,2438,1858,14.0,172
1252.0,0.99597156,3.881751341705825,17.567,1162,2438,1858,14.0,172
1926.0,0.85465336,3.881751341705825,17.567,1162,2438,1858,14.0,172
1833.0,0.6062454,339.8691556135892,17.567,1162,2438,1858,14.0,172
1797.0,0.6674869,339.8691556135892,17.567,1162,2438,1858,14.0,172
1289.0,0.6526982,516.2634364526623,17.567,1162,2438,1858,14.0,172
1252.0,0.9908613,572.9852570878907,17.567,1162,2438,1858,14.0,172
1609.0,0.65272677,178.13122840095622,17.567,1162,2438,1858,14.0,172
1604.0,0.9438736,178.13122840095622,17.567,1162,2438,1858,14.0,172
1608.5,0.73542607,178.13122840095622,17.567,1162,2438,1858,14.0,172
1629.0,0.74446994,198.46157237508365,17.567,1162,2438,1858,14.0,172
1822.0,0.94028807,198.46157237508365,17.567,1162,2438,1858,14.0,172
1629.0,0.74448204,198.46157237508365,17.567,1162,2438,1858,14.0,172
1784.0,0.51852685,660.3775044285212,17.567,1162,2438,1858,14.0,172
1586.0,0.7155472,660.3775044285212,17.567,1162,2438,1858,14.0,172
1887.0,0.44314215,660.3775044285212,17.567,1162,2438,1858,14.0,172
2377.0,0.55790144,516.2634364526623,17.567,1162,2438,1858,14.0,172
1970.0,0.9020517,703.5416781011638,17.567,1162,2438,1858,14.0,172
2122.0,0.77277243,516.2634364526623,17.567,1162,2438,1858,14.0,172
1268.0,0.8850426,516.2634364526623,17.567,1162,2438,1858,14.0,172
1252.0,0.99848694,4.79487072048218,17.567,1162,2438,1858,14.0,172
1267.0,0.7784189,4.79487072048218,17.567,1162,2438,1858,14.0,172
1252.0,0.9878938,4.79487072048218,17.567,1162,2438,1858,14.0,172
2377.0,0.808262,6.022575542522095,17.567,1162,2438,1858,14.0,172
1407.0,0.8051134,508.92052819964925,17.567,1162,2438,1858,14.0,172
1252.0,0.81989336,20.662854222716952,17.567,1162,2438,1858,14.0,172
1252.0,0.93091774,20.662854222716952,17.567,1162,2438,1858,14.0,172
1252.0,0.9990066,0.0,17.567,1162,2438,1858,14.0,172
1252.0,0.6398682,588.0939824856413,17.567,1162,2438,1858,14.0,172
1252.0,0.9981706,598.3974049539396,17.567,1162,2438,1858,14.0,172
1416.0,0.42667568,172.30106498926654,17.567,1162,2438,1858,14.0,172
1800.0,0.5933737,420.8383005440239,17.567,1162,2438,1858,14.0,172
1810.0,0.6228613,420.8383005440239,17.567,1162,2438,1858,14.0,172
1668.0,0.75034636,420.8383005440239,17.567,1162,2438,1858,14.0,172
1796.0,0.66818374,420.8383005440239,17.567,1162,2438,1858,14.0,172
1810.0,0.6228613,420.8383005440239,17.567,1162,2438,1858,14.0,172
1252.0,0.9901068,0.0,17.567,1162,2438,1858,14.0,172
1254.0,0.9984163,0.0,17.567,1162,2438,1858,14.0,172
2377.0,0.9387349,0.0,17.567,1162,2438,1858,14.0,172
1714.0,0.6151498,302.16537701888353,17.567,1162,2438,1858,14.0,172
1653.0,0.6613165,243.9991579726593,17.567,1162,2438,1858,14.0,172
1537.0,0.8374095,45.233751638514725,17.567,1162,2438,1858,14.0,172
,0.97717017,45.233751638514725,17.567,1162,2438,1858,14.0,172
1537.0,0.8467853,520.3297362521149,17.567,1162,2438,1858,14.0,172
1523.0,0.93274754,520.3297362521149,17.567,1162,2438,1858,14.0,172
1683.0,0.48375255,520.3297362521149,17.567,1162,2438,1858,14.0,172
1580.0,0.71792346,520.3297362521149,17.567,1162,2438,1858,14.0,172
1589.0,0.681152,520.3297362521149,17.567,1162,2438,1858,14.0,172
1537.0,0.8467853,520.3297362521149,17.567,1162,2438,1858,14.0,172
1785.0,0.99721605,520.3297362521149,17.567,1162,2438,1858,14.0,172
1252.0,0.9959537,597.1480135807186,17.567,1162,2438,1858,14.0,172
1263.5,0.95923287,67.92297217142811,17.567,1162,2438,1858,14.0,172
1404.0,0.8910415,67.92297217142811,17.567,1162,2438,1858,14.0,172
1364.0,0.86600864,67.92297217142811,17.567,1162,2438,1858,14.0,172
1252.0,0.98835087,67.92297217142811,17.567,1162,2438,1858,14.0,172
,0.8965616,17.552965864250886,17.567,1162,2438,1858,14.0,172
,0.99908155,17.552965864250886,17.567,1162,2438,1858,14.0,172
2377.0,0.8882832,26.1806694984478,17.567,1162,2438,1858,14.0,172
1252.0,0.9699114,0.0,17.567,1162,2438,1858,14.0,172
1252.0,0.99956465,0.0,17.567,1162,2438,1858,14.0,172
1252.0,0.99067694,0.0,17.567,1162,2438,1858,14.0,172
1252.0,0.9699114,0.0,17.567,1162,2438,1858,14.0,172
1264.0,0.23657432,19.790130464454705,17.567,1162,2438,1858,14.0,172
1811.0,0.6051196,318.05904353141364,17.567,1162,2438,1858,14.0,172
1794.0,0.44498968,119.7022566510172,17.567,1162,2438,1858,14.0,172
2228.0,0.8197904,119.7022566510172,17.567,1162,2438,1858,14.0,172
1628.0,0.79065925,304.9393644696081,17.567,1162,2438,1858,14.0,172
1611.0,0.73653847,304.9393644696081,17.567,1162,2438,1858,14.0,172
1252.0,1.0,588.0939824856413,17.567,1162,2438,1858,14.0,172
2408.0,0.9379049,588.0939824856413,17.567,1162,2438,1858,14.0,172
1252.0,0.7465758,588.0939824856413,17.567,1162,2438,1858,14.0,172
1728.0,0.80466574,417.011342609183,17.567,1162,2438,1858,14.0,172
1620.0,0.70731163,417.011342609183,17.567,1162,2438,1858,14.0,172
1740.0,0.6920392,417.011342609183,17.567,1162,2438,1858,14.0,172
1252.0,0.99011225,0.3804851246034565,17.567,1162,2438,1858,14.0,172
1252.0,0.9939073,0.3804851246034565,17.567,1162,2438,1858,14.0,172
1252.0,0.99011225,0.3804851246034565,17.567,1162,2438,1858,14.0,172
1267.0,0.95225185,0.3804851246034565,17.567,1162,2438,1858,14.0,172
1661.0,0.50341624,272.65291447620933,17.567,1162,2438,1858,14.0,172
1675.0,0.5527822,272.65291447620933,17.567,1162,2438,1858,14.0,172
1718.0,0.71595305,292.97102315548153,17.567,1162,2438,1858,14.0,172
1785.0,0.5704505,292.97102315548153,17.567,1162,2438,1858,14.0,172
1252.0,0.5995613,189.0842838081783,17.567,1162,2438,1858,14.0,172
1389.0,0.9273304,50.61193502470364,17.567,1162,2438,1858,14.0,172
1435.0,0.9629276,50.61193502470364,17.567,1162,2438,1858,14.0,172
1483.0,0.689546,50.61193502470364,17.567,1162,2438,1858,14.0,172
1692.0,0.6924408,427.1315407857596,17.567,1162,2438,1858,14.0,172
1635.0,0.6432364,427.1315407857596,17.567,1162,2438,1858,14.0,172
1763.0,0.6129175,427.1315407857596,17.567,1162,2438,1858,14.0,172
2060.0,0.95235085,316.4079626856228,17.567,1162,2438,1858,14.0,172
1799.0,0.5561831,443.1092146042647,17.567,1162,2438,1858,14.0,172
1698.0,0.5316497,443.1092146042647,17.567,1162,2438,1858,14.0,172
1777.0,0.6008909,443.1092146042647,17.567,1162,2438,1858,14.0,172
1331.0,0.81440735,78.6559718974783,17.567,1162,2438,1858,14.0,172
2057.0,0.9378625,78.6559718974783,17.567,1162,2438,1858,14.0,172
1349.0,0.8809749,78.6559718974783,17.567,1162,2438,1858,14.0,172
1342.0,0.8850092,10.206648426149108,17.567,1162,2438,1858,14.0,172
1420.0,0.8281061,10.206648426149108,17.567,1162,2438,1858,14.0,172
1383.0,0.38444796,40.92076046405776,17.567,1162,2438,1858,14.0,172
1333.0,0.8332448,40.92076046405776,17.567,1162,2438,1858,14.0,172
1252.0,1.0,0.0,17.567,1162,2438,1858,14.0,172
1254.0,0.9995927,8.13795540760063,17.567,1162,2438,1858,14.0,172
2377.0,0.8104973,54.47987952029548,17.567,1162,2438,1858,14.0,172
1252.0,1.0,0.0,17.567,1162,2438,1858,14.0,172
1252.0,0.99373007,572.3478245809927,17.567,1162,2438,1858,14.0,172
1529.0,0.8886695,510.1034441236016,17.567,1162,2438,1858,14.0,172
2377.0,0.4371714,18.52687455437188,17.567,1162,2438,1858,14.0,172
1466.0,0.8839683,18.52687455437188,17.567,1162,2438,1858,14.0,172
1638.5,0.73833305,55.29811979711696,17.567,1162,2438,1858,14.0,172
,0.9745007,123.18073421010358,17.567,1162,2438,1858,14.0,172
,1.0,123.18073421010358,17.567,1162,2438,1858,14.0,172
1623.0,0.7147616,523.0225219425885,17.567,1162,2438,1858,14.0,172
1896.0,0.21837424,468.90420122401486,17.567,1162,2438,1858,14.0,172
1411.0,0.920183,455.2855430977239,17.567,1162,2438,1858,14.0,172
1739.0,0.52468705,455.2855430977239,17.567,1162,2438,1858,14.0,172
1729.0,0.6702595,431.7113217422959,17.567,1162,2438,1858,14.0,172
1702.0,0.6871323,431.7113217422959,17.567,1162,2438,1858,14.0,172
1689.0,0.7160047,431.7113217422959,17.567,1162,2438,1858,14.0,172
1718.0,0.62154996,431.7113217422959,17.567,1162,2438,1858,14.0,172
1675.0,0.72418433,431.7113217422959,17.567,1162,2438,1858,14.0,172
2235.0,0.96199,572.9852570878907,17.567,1162,2438,1858,14.0,172
2192.0,0.92066133,572.9852570878907,17.567,1162,2438,1858,14.0,172
1369.0,0.7225672,3.881751341705825,17.567,1162,2438,1858,14.0,172
2354.0,0.991893,578.219126101295,17.567,1162,2438,1858,14.0,172
1252.0,0.9913154,11.37898123825656,17.567,1162,2438,1858,14.0,172
1252.0,0.9996375,11.37898123825656,17.567,1162,2438,1858,14.0,172
1823.0,0.5146058,464.9974078510842,17.567,1162,2438,1858,14.0,172
1254.0,0.9953409,23.25584090454836,17.567,1162,2438,1858,14.0,172
2348.0,0.982586,23.25584090454836,17.567,1162,2438,1858,14.0,172
1582.0,0.6486939,23.25584090454836,17.567,1162,2438,1858,14.0,172
1787.0,0.6198186,298.71185654973283,17.567,1162,2438,1858,14.0,172
1743.0,0.68324983,298.71185654973283,17.567,1162,2438,1858,14.0,172
1730.0,0.9487163,143.6412075015495,17.567,1162,2438,1858,14.0,172
1550.0,0.78525245,79.16224430375394,17.567,1162,2438,1858,14.0,172
1582.0,0.72238016,79.16224430375394,17.567,1162,2438,1858,14.0,172
1407.0,0.039403766,79.16224430375394,17.567,1162,2438,1858,14.0,172
1269.0,0.77496487,751.224303014047,17.567,1162,2438,1858,14.0,172
1947.0,0.5456568,111.15792891484294,17.567,1162,2438,1858,14.0,172
1555.0,0.64472264,111.15792891484294,17.567,1162,2438,1858,14.0,172
1947.0,0.5456568,111.15792891484294,17.567,1162,2438,1858,14.0,172
1779.0,0.6074022,111.15792891484294,17.567,1162,2438,1858,14.0,172
1666.0,0.8258102,363.8305907730378,17.567,1162,2438,1858,14.0,172
2369.0,0.94126505,85.01587637109267,17.567,1162,2438,1858,14.0,172
1263.5,0.8861745,85.01587637109267,17.567,1162,2438,1858,14.0,172
1903.0,0.501305,572.9852570878907,17.567,1162,2438,1858,14.0,172
1636.0,0.17839633,515.6870747041096,17.567,1162,2438,1858,14.0,172
2053.0,0.9534683,502.7407731811931,17.567,1162,2438,1858,14.0,172
1571.0,0.7478947,502.7407731811931,17.567,1162,2438,1858,14.0,172
1258.0,0.6932091,572.9852570878907,17.567,1162,2438,1858,14.0,172
1323.0,0.73675406,516.2634364526623,17.567,1162,2438,1858,14.0,172
2235.0,0.87883955,516.2634364526623,17.567,1162,2438,1858,14.0,172
1342.0,0.8372933,132.0121425198546,17.567,1162,2438,1858,14.0,172
1320.0,0.92076564,132.0121425198546,17.567,1162,2438,1858,14.0,172
1953.0,0.993042,572.9852570878907,17.567,1162,2438,1858,14.0,172
2235.0,0.89405745,516.2634364526623,17.567,1162,2438,1858,14.0,172
1252.0,1.0,516.2634364526623,17.567,1162,2438,1858,14.0,172
1341.0,0.80047566,2.8819301418105203,17.567,1162,2438,1858,14.0,172
2408.0,0.9791488,2.8819301418105203,17.567,1162,2438,1858,14.0,172
1252.0,0.9965474,2.8819301418105203,17.567,1162,2438,1858,14.0,172
1252.0,0.99509025,3.881751341705825,17.567,1162,2438,1858,14.0,172
1713.0,0.64014035,538.7296278576584,17.567,1162,2438,1858,14.0,172
1719.0,0.62690467,462.6199798152426,17.567,1162,2438,1858,14.0,172
1270.5,0.7781145,579.1279968240575,17.567,1162,2438,1858,14.0,172
1691.0,0.9593915,456.52300314238585,17.567,1162,2438,1858,14.0,172
1732.0,0.62798053,456.52300314238585,17.567,1162,2438,1858,14.0,172
1578.0,0.6511671,527.1778597385829,17.567,1162,2438,1858,14.0,172
1707.0,0.7330633,301.25488784460464,17.567,1162,2438,1858,14.0,172
1564.0,0.76766837,301.25488784460464,17.567,1162,2438,1858,14.0,172
1567.0,0.8123527,301.25488784460464,17.567,1162,2438,1858,14.0,172
1377.0,0.76311743,161.67595221368458,17.567,1162,2438,1858,14.0,172
1252.0,0.98959,516.2634364526623,17.567,1162,2438,1858,14.0,172
1252.0,0.9927506,516.2634364526623,17.567,1162,2438,1858,14.0,172
1252.0,1.0,0.3985103534587468,17.567,1162,2438,1858,14.0,172
1387.0,0.6698664,0.3985103534587468,17.567,1162,2438,1858,14.0,172
1252.0,0.9892791,572.9852570878907,17.567,1162,2438,1858,14.0,172
1264.0,0.9023276,572.9852570878907,17.567,1162,2438,1858,14.0,172
1252.0,0.9892791,572.9852570878907,17.567,1162,2438,1858,14.0,172
1252.0,0.99183816,572.9852570878907,17.567,1162,2438,1858,14.0,172
1633.0,0.73841685,471.31826276319,17.567,1162,2438,1858,14.0,172
1402.0,0.5759259,471.31826276319,17.567,1162,2438,1858,14.0,172
1398.0,0.89421964,77.24542158192129,17.567,1162,2438,1858,14.0,172
1252.0,0.9982077,0.0,17.567,1162,2438,1858,14.0,172
1252.0,0.95018905,572.9852570878907,17.567,1162,2438,1858,14.0,172
1452.0,0.86074936,515.6870747041096,17.567,1162,2438,1858,14.0,172
1252.0,1.0,677.2542255580928,17.567,1162,2438,1858,14.0,172
1806.0,0.359662,58.21287669546847,17.567,1162,2438,1858,14.0,172
1473.0,0.9232366,32.04451381077723,17.567,1162,2438,1858,14.0,172
1259.0,0.9657423,32.04451381077723,17.567,1162,2438,1858,14.0,172
1473.0,0.9232366,32.04451381077723,17.567,1162,2438,1858,14.0,172
2377.0,0.94544065,32.04451381077723,17.567,1162,2438,1858,14.0,172
,0.9934684,32.04451381077723,17.567,1162,2438,1858,14.0,172
1787.0,0.8411663,69.95738709142368,17.567,1162,2438,1858,14.0,172
,0.8599738,69.95738709142368,17.567,1162,2438,1858,14.0,172
,0.7132698,69.95738709142368,17.567,1162,2438,1858,14.0,172
,1.0,0.0,17.567,1162,2438,1858,14.0,172
1396.0,0.81103826,63.90427868873081,17.567,1162,2438,1858,14.0,172
1545.0,0.8246486,303.8956634014864,17.567,1162,2438,1858,14.0,172
2235.0,0.9166097,204.4888976130642,17.567,1162,2438,1858,14.0,172
2106.5,0.68673193,204.4888976130642,17.567,1162,2438,1858,14.0,172
1646.0,0.68428594,234.56300659020783,17.567,1162,2438,1858,14.0,172
1381.0,0.85989857,324.9816032138285,17.567,1162,2438,1858,14.0,172
2377.0,0.34602946,322.850898928854,17.567,1162,2438,1858,14.0,172
1619.0,0.60928136,193.0812218532031,17.567,1162,2438,1858,14.0,172
1711.0,0.7049611,281.69354957609954,17.567,1162,2438,1858,14.0,172
1707.0,0.7694929,281.69354957609954,17.567,1162,2438,1858,14.0,172
1824.0,0.48336002,269.575186190217,17.567,1162,2438,1858,14.0,172
1648.0,0.9755254,83.77182224829214,17.567,1162,2438,1858,14.0,172
1558.0,0.76466906,83.77182224829214,17.567,1162,2438,1858,14.0,172
1252.0,0.99881697,572.9852570878907,17.567,1162,2438,1858,14.0,172
1284.0,0.95383334,572.9852570878907,17.567,1162,2438,1858,14.0,172
1284.0,0.95383334,572.9852570878907,17.567,1162,2438,1858,14.0,172
1381.0,0.6663803,572.9852570878907,17.567,1162,2438,1858,14.0,172
2236.0,0.887079,572.9852570878907,17.567,1162,2438,1858,14.0,172
1790.0,0.36903608,212.91853395906304,17.567,1162,2438,1858,14.0,172
2284.5,0.39994192,491.6351107415183,17.567,1162,2438,1858,14.0,172
,0.82291573,491.6351107415183,17.567,1162,2438,1858,14.0,172
1533.0,0.6995991,502.8491326398826,17.567,1162,2438,1858,14.0,172
1571.0,0.6787332,502.8491326398826,17.567,1162,2438,1858,14.0,172
1483.0,0.96136886,502.8491326398826,17.567,1162,2438,1858,14.0,172
1658.0,0.763475,407.8416401229806,17.567,1162,2438,1858,14.0,172
1651.0,0.8041801,407.8416401229806,17.567,1162,2438,1858,14.0,172
,0.8418296,572.9852570878907,17.567,1162,2438,1858,14.0,172
1285.0,0.76941144,572.9852570878907,17.567,1162,2438,1858,14.0,172
,0.9977668,572.9852570878907,17.567,1162,2438,1858,14.0,172
2185.0,0.5389369,572.9852570878907,17.567,1162,2438,1858,14.0,172
1525.0,0.8234032,134.42890071156356,17.567,1162,2438,1858,14.0,172
1519.0,0.8909672,134.42890071156356,17.567,1162,2438,1858,14.0,172
1447.0,0.6568056,134.42890071156356,17.567,1162,2438,1858,14.0,172
1537.0,0.8491744,134.42890071156356,17.567,1162,2438,1858,14.0,172
2275.0,0.13389346,515.6870747041096,17.567,1162,2438,1858,14.0,172
1950.0,0.66545105,10.341111553115738,17.567,1162,2438,1858,14.0,172
1258.0,0.7326086,10.341111553115738,17.567,1162,2438,1858,14.0,172
,1.0,10.341111553115738,17.567,1162,2438,1858,14.0,172
2377.0,0.94531125,516.2634364526623,17.567,1162,2438,1858,14.0,172
,0.9554551,7.579608813582865,17.567,1162,2438,1858,14.0,172
1379.0,0.86401206,43.91106094173976,17.567,1162,2438,1858,14.0,172
1299.0,0.8222906,43.91106094173976,17.567,1162,2438,1858,14.0,172
1316.0,0.730147,43.91106094173976,17.567,1162,2438,1858,14.0,172
1252.0,0.99200416,483.4516000995452,17.567,1162,2438,1858,14.0,172
,0.91412365,483.4516000995452,17.567,1162,2438,1858,14.0,172
1252.0,0.98607737,51.70371048394654,17.567,1162,2438,1858,14.0,172
1264.0,0.83714795,51.70371048394654,17.567,1162,2438,1858,14.0,172
2377.0,0.9334885,45.61353082585522,17.567,1162,2438,1858,14.0,172
1254.0,0.98863703,45.61353082585522,17.567,1162,2438,1858,14.0,172
1252.0,1.0,24.70313817869813,17.567,1162,2438,1858,14.0,172
1252.0,1.0,24.70313817869813,17.567,1162,2438,1858,14.0,172
1392.0,0.7816695,445.2326459890256,17.567,1162,2438,1858,14.0,172
1788.0,0.5430591,469.08836689468814,17.567,1162,2438,1858,14.0,172
1444.5,0.99058396,95.8621401671644,17.567,1162,2438,1858,14.0,172
1984.0,0.8918538,487.5135942673759,17.567,1162,2438,1858,14.0,172
